externalcode;identificationstate;state
13531249;;ACTIVE
13531256;;ACTIVE
13531263;FULL;ACTIVE
13531379;;ACTIVE
13531386;FULL;ACTIVE
13531409;FULL;ACTIVE
13531454;NOTIDENTIFIED;ACTIVE
13531478;NOTIDENTIFIED;ACTIVE
13531539;NOTIDENTIFIED;ACTIVE
13531546;FULL;ACTIVE
13531560;FULL;ACTIVE
13531607;;ACTIVE
13531614;FULL;ACTIVE
13531638;;ACTIVE
13531645;;ACTIVE
13531652;FULL;ACTIVE
13531720;FULL;ACTIVE
13531768;FULL;ACTIVE
13531775;FULL;ACTIVE
13531843;FULL;ACTIVE
13531904;FULL;ACTIVE
13531911;FULL;ACTIVE
13531928;FULL;ACTIVE
13531942;FULL;ACTIVE
13531980;;ACTIVE
13531997;FULL;ACTIVE
13532093;FULL;ACTIVE
13532109;;ACTIVE
13532116;FULL;ACTIVE
13532192;;ACTIVE
13532215;FULL;ACTIVE
13532284;FULL;ACTIVE
13532338;FULL;ACTIVE
13532352;;ACTIVE
13532369;FULL;ACTIVE
13532406;FULL;ACTIVE
13532420;FULL;ACTIVE
13532505;FULL;ACTIVE
13532512;FULL;ACTIVE
13532550;;ACTIVE
13532604;FULL;ACTIVE
13532673;;ACTIVE
13532697;;ACTIVE
13532703;FULL;ACTIVE
13532727;FULL;ACTIVE
13532734;FULL;ACTIVE
13532970;FULL;ACTIVE
13533007;NOTIDENTIFIED;ACTIVE
13533014;FULL;ACTIVE
13533137;;ACTIVE
13533144;NOTIDENTIFIED;ACTIVE
13533168;;ACTIVE
13533205;FULL;ACTIVE
13533274;FULL;ACTIVE
13533304;FULL;ACTIVE
13533311;FULL;ACTIVE
13533380;FULL;ACTIVE
13533410;FULL;ACTIVE
13533441;FULL;ACTIVE
13533465;FULL;ACTIVE
13533564;FULL;ACTIVE
13533595;FULL;ACTIVE
13533618;FULL;ACTIVE
13533632;;ACTIVE
13533663;NOTIDENTIFIED;REMOVED
13533670;FULL;ACTIVE
13533816;FULL;ACTIVE
13533823;FULL;ACTIVE
13533830;FULL;ACTIVE
13533861;FULL;ACTIVE
13533878;FULL;ACTIVE
13533908;NOTIDENTIFIED;ACTIVE
13533953;;ACTIVE
13533984;;ACTIVE
13534004;FULL;ACTIVE
13534042;FULL;ACTIVE
13534059;LIMITED;ACTIVE
13534066;FULL;ACTIVE
13534103;FULL;ACTIVE
13534127;FULL;ACTIVE
13534141;FULL;ACTIVE
13534189;FULL;ACTIVE
13534288;;ACTIVE
13534295;FULL;ACTIVE
13534325;FULL;ACTIVE
13534349;FULL;ACTIVE
13534356;FULL;ACTIVE
13534554;;ACTIVE
13534608;LIMITED;ACTIVE
13534615;NOTIDENTIFIED;ACTIVE
13534622;NOTIDENTIFIED;ACTIVE
13534653;FULL;ACTIVE
13534707;;ACTIVE
13534776;FULL;ACTIVE
13534783;;ACTIVE
13534790;;ACTIVE
13534882;FULL;ACTIVE
13534905;FULL;ACTIVE
13535025;NOTIDENTIFIED;ACTIVE
13535179;LIMITED;ACTIVE
13535186;;ACTIVE
13535193;FULL;ACTIVE
13535247;;ACTIVE
13535254;FULL;ACTIVE
13535278;FULL;ACTIVE
13535315;FULL;ACTIVE
13535339;FULL;ACTIVE
13535353;FULL;ACTIVE
13535414;LIMITED;ACTIVE
13535438;FULL;ACTIVE
13535452;FULL;ACTIVE
13535599;FULL;ACTIVE
13535629;FULL;ACTIVE
13535773;FULL;ACTIVE
13535865;;ACTIVE
13535872;FULL;ACTIVE
13535889;FULL;ACTIVE
13535902;FULL;ACTIVE
13535926;FULL;ACTIVE
13535940;;ACTIVE
13536145;FULL;ACTIVE
13536183;FULL;ACTIVE
13536190;FULL;ACTIVE
13536213;FULL;ACTIVE
13536275;FULL;ACTIVE
13536299;FULL;ACTIVE
13536312;FULL;ACTIVE
13536329;FULL;ACTIVE
13536336;FULL;ACTIVE
13536404;FULL;ACTIVE
13536435;FULL;ACTIVE
13536503;FULL;ACTIVE
13536657;FULL;ACTIVE
13536664;FULL;ACTIVE
13536688;;ACTIVE
13536732;FULL;ACTIVE
13536831;NOTIDENTIFIED;ACTIVE
13536886;;ACTIVE
13537012;FULL;ACTIVE
13537029;FULL;ACTIVE
13537043;FULL;ACTIVE
13537050;FULL;ACTIVE
13537067;FULL;ACTIVE
13537081;FULL;ACTIVE
13537135;NOTIDENTIFIED;ACTIVE
13537173;FULL;ACTIVE
13537210;FULL;ACTIVE
13537227;FULL;ACTIVE
13537265;;ACTIVE
13537371;;ACTIVE
13537425;FULL;ACTIVE
13537470;;ACTIVE
13537494;FULL;ACTIVE
13537517;FULL;ACTIVE
13537562;;ACTIVE
13537616;FULL;ACTIVE
13537647;;ACTIVE
13537654;FULL;ACTIVE
13537661;FULL;ACTIVE
13537678;;ACTIVE
13537746;FULL;ACTIVE
13537777;FULL;ACTIVE
13537814;FULL;ACTIVE
13537821;FULL;ACTIVE
13537852;FULL;ACTIVE
13537869;NOTIDENTIFIED;ACTIVE
13537906;FULL;ACTIVE
13537913;FULL;ACTIVE
13537920;FULL;ACTIVE
13537982;FULL;ACTIVE
13537999;FULL;ACTIVE
13538002;FULL;ACTIVE
13538019;FULL;ACTIVE
13538026;FULL;ACTIVE
13538033;;ACTIVE
13538040;;ACTIVE
13538071;FULL;ACTIVE
13538088;FULL;ACTIVE
13538118;FULL;ACTIVE
13538156;FULL;ACTIVE
13538170;;ACTIVE
13538200;FULL;ACTIVE
13538231;FULL;ACTIVE
13538262;FULL;ACTIVE
13538316;;ACTIVE
13538347;FULL;ACTIVE
13538378;FULL;ACTIVE
13538385;NOTIDENTIFIED;ACTIVE
13538408;FULL;ACTIVE
13538453;FULL;ACTIVE
13538477;FULL;ACTIVE
13538491;;ACTIVE
13538545;;ACTIVE
13538569;;ACTIVE
13538590;;ACTIVE
13538699;;ACTIVE
13538705;FULL;ACTIVE
13538828;FULL;ACTIVE
13538910;FULL;ACTIVE
13538996;NOTIDENTIFIED;ACTIVE
13539047;FULL;ACTIVE
13539108;NOTIDENTIFIED;ACTIVE
13539184;FULL;ACTIVE
13539238;;ACTIVE
13539276;FULL;ACTIVE
13539368;;ACTIVE
13539429;FULL;ACTIVE
13539450;LIMITED;ACTIVE
13539504;FULL;ACTIVE
13539535;FULL;ACTIVE
13539559;;ACTIVE
13539573;;ACTIVE
13539719;FULL;ACTIVE
13539887;FULL;ACTIVE
13540043;FULL;ACTIVE
13540111;FULL;ACTIVE
13540210;;ACTIVE
13540241;FULL;ACTIVE
13540272;FULL;ACTIVE
13540302;;ACTIVE
13540333;FULL;ACTIVE
13540388;FULL;ACTIVE
13540500;;ACTIVE
13540562;FULL;ACTIVE
13540623;FULL;ACTIVE
13540630;;ACTIVE
13540661;;ACTIVE
13540722;;ACTIVE
13540753;NOTIDENTIFIED;ACTIVE
13540791;;ACTIVE
13540821;;ACTIVE
13540852;FULL;ACTIVE
13540869;;ACTIVE
13540883;;ACTIVE
13540906;NOTIDENTIFIED;ACTIVE
13540913;FULL;ACTIVE
13541064;FULL;ACTIVE
13541293;FULL;ACTIVE
13541392;;ACTIVE
13541491;;ACTIVE
13541583;FULL;ACTIVE
13541699;NOTIDENTIFIED;ACTIVE
13541750;FULL;ACTIVE
13541842;FULL;ACTIVE
13541859;;ACTIVE
13541880;;ACTIVE
13542030;;ACTIVE
13542177;FULL;ACTIVE
13542184;FULL;ACTIVE
13542207;;ACTIVE
13542283;;ACTIVE
13542467;LIMITED;ACTIVE
13542474;FULL;ACTIVE
13542504;FULL;ACTIVE
13542573;FULL;ACTIVE
13542610;FULL;ACTIVE
13542634;FULL;ACTIVE
13542665;NOTIDENTIFIED;ACTIVE
13542702;FULL;ACTIVE
13542726;;ACTIVE
13542740;FULL;ACTIVE
13542764;;ACTIVE
13542788;;ACTIVE
13543112;FULL;ACTIVE
13543143;FULL;ACTIVE
13543198;NOTIDENTIFIED;ACTIVE
13543327;FULL;ACTIVE
13543372;FULL;ACTIVE
13543860;FULL;ACTIVE
13544140;NOTIDENTIFIED;ACTIVE
13544164;FULL;ACTIVE
13544737;FULL;ACTIVE
13544775;;ACTIVE
13544867;;ACTIVE
13545048;FULL;ACTIVE
13545161;;ACTIVE
13545192;;ACTIVE
13545345;;ACTIVE
13545543;;ACTIVE
13545581;FULL;ACTIVE
13545666;FULL;ACTIVE
13545727;;ACTIVE
13545802;FULL;ACTIVE
13545826;FULL;ACTIVE
13545970;NOTIDENTIFIED;ACTIVE
13546021;FULL;ACTIVE
13546427;FULL;ACTIVE
13546656;;ACTIVE
13546694;FULL;ACTIVE
13546793;;ACTIVE
13547035;;ACTIVE
13547264;;ACTIVE
13547295;NOTIDENTIFIED;ACTIVE
13547301;FULL;ACTIVE
13547349;NOTIDENTIFIED;ACTIVE
13547394;;ACTIVE
13547462;;ACTIVE
13547516;FULL;ACTIVE
13547554;FULL;ACTIVE
13547585;;ACTIVE
13547608;;ACTIVE
13547707;FULL;ACTIVE
13547783;FULL;ACTIVE
13547844;FULL;ACTIVE
13547851;FULL;ACTIVE
13547899;FULL;ACTIVE
13547905;;ACTIVE
13547912;FULL;ACTIVE
13548070;;ACTIVE
13548117;;ACTIVE
13548131;;ACTIVE
13548261;;ACTIVE
13548322;FULL;ACTIVE
13548339;FULL;ACTIVE
13548377;FULL;ACTIVE
13548407;FULL;ACTIVE
13548476;FULL;ACTIVE
13548483;FULL;ACTIVE
13548650;;ACTIVE
13548704;FULL;ACTIVE
13548711;;ACTIVE
13548735;FULL;ACTIVE
13548759;FULL;ACTIVE
13548780;FULL;ACTIVE
13548797;;ACTIVE
13548872;FULL;ACTIVE
13548988;FULL;ACTIVE
13549077;;ACTIVE
13549220;FULL;ACTIVE
13549244;FULL;ACTIVE
13549251;FULL;ACTIVE
13549336;FULL;ACTIVE
13549343;FULL;ACTIVE
13549428;FULL;ACTIVE
13549435;FULL;ACTIVE
13549442;NOTIDENTIFIED;ACTIVE
13549466;FULL;ACTIVE
13549503;FULL;ACTIVE
13549596;FULL;ACTIVE
13549633;FULL;ACTIVE
13549640;FULL;ACTIVE
13549695;FULL;ACTIVE
13549701;FULL;ACTIVE
13549725;;ACTIVE
13549749;FULL;ACTIVE
13549817;FULL;ACTIVE
13549848;FULL;ACTIVE
13549909;;ACTIVE
13549930;FULL;ACTIVE
13549978;;ACTIVE
13549985;;ACTIVE
13549992;FULL;ACTIVE
13550028;FULL;ACTIVE
13550042;;ACTIVE
13550059;FULL;ACTIVE
13550080;FULL;ACTIVE
13550110;;ACTIVE
13550158;FULL;ACTIVE
13550165;FULL;ACTIVE
13550189;;ACTIVE
13550226;FULL;ACTIVE
13550332;FULL;ACTIVE
13550370;FULL;ACTIVE
13550486;;ACTIVE
13550554;;ACTIVE
13550585;;ACTIVE
13550592;FULL;ACTIVE
13550691;;ACTIVE
13550707;NOTIDENTIFIED;ACTIVE
13550752;FULL;ACTIVE
13550776;;ACTIVE
13550943;FULL;ACTIVE
13550950;FULL;ACTIVE
13550967;;ACTIVE
13551025;FULL;ACTIVE
13551056;FULL;ACTIVE
13551070;FULL;ACTIVE
13551094;LIMITED;ACTIVE
13551162;FULL;ACTIVE
13551179;FULL;ACTIVE
13551261;;ACTIVE
13551292;FULL;ACTIVE
13551322;FULL;ACTIVE
13551339;FULL;ACTIVE
13551360;FULL;ACTIVE
13551384;FULL;ACTIVE
13551421;;ACTIVE
13551575;FULL;ACTIVE
13551599;FULL;ACTIVE
13551605;;ACTIVE
13551612;;ACTIVE
13551667;;ACTIVE
13551674;FULL;ACTIVE
13551759;FULL;ACTIVE
13551803;FULL;ACTIVE
13551810;;ACTIVE
13551834;FULL;REMOVED
13551858;;ACTIVE
13551889;FULL;ACTIVE
13551926;FULL;ACTIVE
13551940;FULL;ACTIVE
13552022;FULL;ACTIVE
13552039;;ACTIVE
13552060;LIMITED;ACTIVE
13552152;FULL;ACTIVE
13552183;FULL;ACTIVE
13552237;FULL;ACTIVE
13552305;FULL;ACTIVE
13552336;FULL;ACTIVE
13552367;FULL;ACTIVE
13552374;FULL;ACTIVE
13552398;FULL;ACTIVE
13552497;;ACTIVE
13552503;FULL;ACTIVE
13552527;FULL;ACTIVE
13552671;FULL;ACTIVE
13552701;FULL;ACTIVE
13552749;FULL;ACTIVE
13552787;FULL;ACTIVE
13552817;;ACTIVE
13552855;;ACTIVE
13552879;FULL;ACTIVE
13552947;FULL;ACTIVE
13552954;;ACTIVE
13553005;FULL;ACTIVE
13553029;;ACTIVE
13553128;NOTIDENTIFIED;ACTIVE
13553142;FULL;ACTIVE
13553159;FULL;ACTIVE
13553197;FULL;ACTIVE
13553241;;ACTIVE
13553265;FULL;ACTIVE
13553357;;ACTIVE
13553388;FULL;ACTIVE
13553395;;ACTIVE
13553425;FULL;ACTIVE
13553463;;ACTIVE
13553500;FULL;ACTIVE
13553548;FULL;ACTIVE
13553593;;ACTIVE
13553623;FULL;ACTIVE
13553678;;ACTIVE
13553715;FULL;ACTIVE
13553807;FULL;ACTIVE
13553869;FULL;ACTIVE
13553968;FULL;ACTIVE
13553975;FULL;ACTIVE
13554019;FULL;ACTIVE
13554033;FULL;ACTIVE
13554057;FULL;ACTIVE
13554071;;ACTIVE
13554194;;ACTIVE
13554255;FULL;ACTIVE
13554293;FULL;ACTIVE
13554316;FULL;ACTIVE
13554385;FULL;ACTIVE
13554491;FULL;ACTIVE
13554507;;ACTIVE
13554545;FULL;ACTIVE
13554668;FULL;ACTIVE
13554705;FULL;ACTIVE
13554743;NOTIDENTIFIED;ACTIVE
13554910;FULL;ACTIVE
13554941;;ACTIVE
13554972;;ACTIVE
13555023;;ACTIVE
13555030;;ACTIVE
13555061;FULL;ACTIVE
13555085;FULL;ACTIVE
13555108;;ACTIVE
13555139;FULL;ACTIVE
13555146;FULL;ACTIVE
13555153;FULL;ACTIVE
13555177;FULL;ACTIVE
13555207;FULL;ACTIVE
13555221;FULL;ACTIVE
13555238;;ACTIVE
13555351;FULL;ACTIVE
13555375;NOTIDENTIFIED;ACTIVE
13555436;;ACTIVE
13555481;LIMITED;ACTIVE
13555566;;ACTIVE
13555603;FULL;ACTIVE
13555719;FULL;ACTIVE
13555764;NOTIDENTIFIED;ACTIVE
13555771;FULL;ACTIVE
13555818;;ACTIVE
13555832;FULL;ACTIVE
13555900;FULL;ACTIVE
13555917;FULL;ACTIVE
13556020;FULL;ACTIVE
13556082;FULL;ACTIVE
13556143;FULL;ACTIVE
13556297;FULL;ACTIVE
13556358;;ACTIVE
13556464;FULL;ACTIVE
13556747;FULL;ACTIVE
13556754;;ACTIVE
13556808;FULL;ACTIVE
13556815;FULL;ACTIVE
13556839;FULL;ACTIVE
13556877;FULL;ACTIVE
13557003;FULL;ACTIVE
13557263;;ACTIVE
13557379;NOTIDENTIFIED;ACTIVE
13557416;;ACTIVE
13557423;;ACTIVE
13557515;FULL;ACTIVE
13557560;NOTIDENTIFIED;ACTIVE
13557584;FULL;ACTIVE
13557614;FULL;ACTIVE
13557713;FULL;ACTIVE
13557751;FULL;ACTIVE
13557775;FULL;ACTIVE
13557812;;ACTIVE
13557850;FULL;ACTIVE
13557904;FULL;ACTIVE
13557997;FULL;ACTIVE
13558000;FULL;ACTIVE
13558116;FULL;ACTIVE
13558161;FULL;ACTIVE
13558178;FULL;ACTIVE
13558215;;ACTIVE
13558239;FULL;ACTIVE
13558260;FULL;ACTIVE
13558352;;ACTIVE
13558383;FULL;ACTIVE
13558512;FULL;ACTIVE
13558536;FULL;ACTIVE
13558574;;ACTIVE
13558581;FULL;ACTIVE
13558758;FULL;ACTIVE
13558819;FULL;ACTIVE
13558871;;ACTIVE
13558956;FULL;ACTIVE
13559021;FULL;ACTIVE
13559045;;ACTIVE
13559151;;ACTIVE
13559359;FULL;ACTIVE
13559366;FULL;ACTIVE
13559373;FULL;ACTIVE
13559397;;ACTIVE
13559496;;ACTIVE
13559557;FULL;ACTIVE
13559588;FULL;ACTIVE
13559663;;ACTIVE
13559779;;ACTIVE
13559939;FULL;ACTIVE
13559977;FULL;ACTIVE
13560065;FULL;ACTIVE
13560263;FULL;ACTIVE
13560379;FULL;ACTIVE
13560454;;ACTIVE
13560492;FULL;ACTIVE
13560522;NOTIDENTIFIED;ACTIVE
13560867;;ACTIVE
13560942;FULL;ACTIVE
13561055;FULL;ACTIVE
13561123;FULL;ACTIVE
13561239;FULL;ACTIVE
13561291;FULL;ACTIVE
13561321;FULL;ACTIVE
13561390;FULL;ACTIVE
13561468;FULL;ACTIVE
13561512;;ACTIVE
13561543;;ACTIVE
13561628;FULL;ACTIVE
13561680;;ACTIVE
13561772;FULL;ACTIVE
13561840;;ACTIVE
13561956;;ACTIVE
13561970;;ACTIVE
13562052;;ACTIVE
13562298;;ACTIVE
13562366;FULL;ACTIVE
13562380;FULL;ACTIVE
13562434;FULL;ACTIVE
13562540;FULL;ACTIVE
13562601;;ACTIVE
13562618;FULL;ACTIVE
13562861;;ACTIVE
13562908;;ACTIVE
13562915;FULL;ACTIVE
13562922;FULL;ACTIVE
13563127;NOTIDENTIFIED;ACTIVE
13563288;;ACTIVE
13563332;;ACTIVE
13563349;NOTIDENTIFIED;ACTIVE
13563431;;ACTIVE
13563448;FULL;ACTIVE
13563479;;ACTIVE
13563486;LIMITED;ACTIVE
13563493;;ACTIVE
13563530;FULL;ACTIVE
13563615;;ACTIVE
13563646;;ACTIVE
13563714;;ACTIVE
13563950;;ACTIVE
13564216;NOTIDENTIFIED;ACTIVE
13564247;FULL;ACTIVE
13564322;FULL;ACTIVE
13564339;FULL;REMOVED
13564421;;ACTIVE
13564896;FULL;ACTIVE
13565374;;ACTIVE
13565541;FULL;ACTIVE
13565619;;ACTIVE
13565640;;ACTIVE
13565664;FULL;ACTIVE
13565800;FULL;ACTIVE
13566302;;ACTIVE
13566395;FULL;ACTIVE
13566418;FULL;ACTIVE
13566463;;ACTIVE
13566579;FULL;ACTIVE
13566593;FULL;ACTIVE
13566609;NOTIDENTIFIED;ACTIVE
13566623;FULL;ACTIVE
13566630;;ACTIVE
13566661;FULL;ACTIVE
13566678;FULL;ACTIVE
13566692;FULL;ACTIVE
13566715;FULL;ACTIVE
13566722;FULL;ACTIVE
13566777;FULL;ACTIVE
13566784;FULL;ACTIVE
13566876;;ACTIVE
13567002;;ACTIVE
13567064;NOTIDENTIFIED;ACTIVE
13567071;;ACTIVE
13567088;FULL;ACTIVE
13567200;FULL;ACTIVE
13567323;FULL;ACTIVE
13567354;NOTIDENTIFIED;REMOVED
13567385;;ACTIVE
13567484;FULL;ACTIVE
13567538;FULL;ACTIVE
13567620;FULL;ACTIVE
13567651;FULL;ACTIVE
13567682;FULL;ACTIVE
13567705;;ACTIVE
13567835;FULL;ACTIVE
13567842;FULL;ACTIVE
13567866;FULL;ACTIVE
13567897;FULL;ACTIVE
13568016;FULL;ACTIVE
13568030;FULL;ACTIVE
13568054;;ACTIVE
13568061;NOTIDENTIFIED;ACTIVE
13568160;;ACTIVE
13568276;FULL;REMOVED
13568337;FULL;ACTIVE
13568382;;ACTIVE
13568412;;ACTIVE
13568450;FULL;ACTIVE
13568467;FULL;ACTIVE
13568504;FULL;ACTIVE
13568535;FULL;ACTIVE
13568542;NOTIDENTIFIED;ACTIVE
13568566;FULL;ACTIVE
13568597;NOTIDENTIFIED;ACTIVE
13568665;FULL;ACTIVE
13568696;FULL;ACTIVE
13568825;FULL;ACTIVE
13568894;FULL;ACTIVE
13568900;FULL;ACTIVE
13568924;FULL;ACTIVE
13568979;FULL;ACTIVE
13569020;;ACTIVE
13569037;FULL;ACTIVE
13569082;FULL;ACTIVE
13569266;;ACTIVE
13569310;FULL;ACTIVE
13569402;FULL;ACTIVE
13569433;;ACTIVE
13569464;FULL;ACTIVE
13569501;;ACTIVE
13569617;NOTIDENTIFIED;ACTIVE
13569624;FULL;ACTIVE
13569723;FULL;ACTIVE
13569747;;ACTIVE
13569778;;ACTIVE
13569792;FULL;ACTIVE
13569839;FULL;ACTIVE
13569846;;ACTIVE
13569853;FULL;ACTIVE
13569891;FULL;ACTIVE
13569976;FULL;ACTIVE
13570002;FULL;ACTIVE
13570071;;ACTIVE
13570231;;ACTIVE
13570309;FULL;ACTIVE
13570378;FULL;ACTIVE
13570439;FULL;ACTIVE
13570545;FULL;ACTIVE
13570729;FULL;ACTIVE
13570743;FULL;ACTIVE
13571016;;ACTIVE
13571047;;ACTIVE
13571085;FULL;ACTIVE
13571214;FULL;ACTIVE
13571283;;ACTIVE
13571313;FULL;ACTIVE
13571344;NOTIDENTIFIED;ACTIVE
13571351;;ACTIVE
13571382;;ACTIVE
13571399;FULL;ACTIVE
13571429;FULL;ACTIVE
13571467;FULL;ACTIVE
13571504;FULL;ACTIVE
13571603;;ACTIVE
13571610;;ACTIVE
13571672;FULL;ACTIVE
13571719;FULL;ACTIVE
13571740;;ACTIVE
13571788;;ACTIVE
13571849;;ACTIVE
13571863;FULL;ACTIVE
13571887;;ACTIVE
13571962;FULL;ACTIVE
13571993;;ACTIVE
13572013;FULL;ACTIVE
13572044;FULL;ACTIVE
13572204;;ACTIVE
13572242;;ACTIVE
13572273;;ACTIVE
13572358;FULL;ACTIVE
13572389;;ACTIVE
13572396;;ACTIVE
13572426;FULL;ACTIVE
13572631;LIMITED;ACTIVE
13572648;FULL;ACTIVE
13572754;FULL;ACTIVE
13572761;FULL;ACTIVE
13572853;;ACTIVE
13572952;FULL;ACTIVE
13573003;FULL;ACTIVE
13573027;NOTIDENTIFIED;ACTIVE
13573171;NOTIDENTIFIED;ACTIVE
13573225;;ACTIVE
13573331;FULL;ACTIVE
13573362;;ACTIVE
13573409;FULL;ACTIVE
13573454;FULL;ACTIVE
13573621;;ACTIVE
13573676;FULL;ACTIVE
13573690;FULL;ACTIVE
13573706;FULL;ACTIVE
13573751;FULL;ACTIVE
13573874;FULL;ACTIVE
13573935;;ACTIVE
13573997;FULL;ACTIVE
13574055;;ACTIVE
13574338;FULL;ACTIVE
13574499;;ACTIVE
13574505;;ACTIVE
13574727;FULL;ACTIVE
13574765;FULL;ACTIVE
13574802;FULL;ACTIVE
13574888;LIMITED;ACTIVE
13574963;FULL;ACTIVE
13574970;FULL;ACTIVE
13575052;;ACTIVE
13575106;FULL;ACTIVE
13575120;FULL;ACTIVE
13575281;;ACTIVE
13575304;FULL;ACTIVE
13575335;FULL;ACTIVE
13575366;FULL;ACTIVE
13575496;;ACTIVE
13575656;;ACTIVE
13575717;;ACTIVE
13575786;FULL;ACTIVE
13575847;;ACTIVE
13575960;FULL;ACTIVE
13576035;;ACTIVE
13576066;;ACTIVE
13576097;FULL;ACTIVE
13576219;FULL;ACTIVE
13576226;;ACTIVE
13576370;;ACTIVE
13576417;FULL;ACTIVE
13576561;FULL;ACTIVE
13576608;FULL;ACTIVE
13576790;FULL;ACTIVE
13576929;FULL;ACTIVE
13577049;;ACTIVE
13577056;FULL;ACTIVE
13577117;FULL;ACTIVE
13577131;FULL;ACTIVE
13577223;FULL;ACTIVE
13577230;FULL;ACTIVE
13577261;FULL;ACTIVE
13577278;FULL;ACTIVE
13577520;FULL;ACTIVE
13577551;FULL;ACTIVE
13577568;FULL;ACTIVE
13577612;FULL;ACTIVE
13577643;FULL;ACTIVE
13577650;FULL;ACTIVE
13577810;FULL;ACTIVE
13577995;FULL;ACTIVE
13578046;;ACTIVE
13578107;;ACTIVE
13578206;;ACTIVE
13578213;;ACTIVE
13578275;;ACTIVE
13578367;;ACTIVE
13578381;FULL;ACTIVE
13578558;FULL;ACTIVE
13578602;FULL;ACTIVE
13578626;FULL;ACTIVE
13578664;NOTIDENTIFIED;ACTIVE
13578848;FULL;ACTIVE
13579005;;ACTIVE
13579029;FULL;ACTIVE
13579050;NOTIDENTIFIED;ACTIVE
13579081;FULL;ACTIVE
13579203;NOTIDENTIFIED;ACTIVE
13579265;NOTIDENTIFIED;ACTIVE
13579333;;ACTIVE
13579340;NOTIDENTIFIED;ACTIVE
13579432;;ACTIVE
13579456;FULL;ACTIVE
13579715;FULL;ACTIVE
13579753;FULL;ACTIVE
13579777;;ACTIVE
13579890;;ACTIVE
13580155;;ACTIVE
13580209;FULL;ACTIVE
13580230;;ACTIVE
13580544;FULL;ACTIVE
13580599;FULL;ACTIVE
13580612;;ACTIVE
13580636;FULL;ACTIVE
13580728;FULL;ACTIVE
13580773;FULL;ACTIVE
13580810;FULL;ACTIVE
13580865;FULL;ACTIVE
13580872;FULL;ACTIVE
13580889;FULL;ACTIVE
13580919;FULL;ACTIVE
13580926;NOTIDENTIFIED;ACTIVE
13580964;;ACTIVE
13581077;FULL;ACTIVE
13581114;;ACTIVE
13581145;;ACTIVE
13581244;FULL;ACTIVE
13581473;NOTIDENTIFIED;ACTIVE
13581572;NOTIDENTIFIED;ACTIVE
13581695;FULL;ACTIVE
13581763;FULL;ACTIVE
13582104;;ACTIVE
13582128;NOTIDENTIFIED;ACTIVE
13582142;;ACTIVE
13582234;FULL;ACTIVE
13582258;;ACTIVE
13582425;FULL;ACTIVE
13582449;FULL;ACTIVE
13582517;;ACTIVE
13582579;;ACTIVE
13582692;FULL;ACTIVE
13582814;FULL;ACTIVE
13582852;FULL;ACTIVE
13583033;;ACTIVE
13583040;FULL;ACTIVE
13583125;FULL;ACTIVE
13583279;;ACTIVE
13583286;;ACTIVE
13583309;FULL;ACTIVE
13583330;;ACTIVE
13583484;;ACTIVE
13583538;FULL;ACTIVE
13583712;FULL;ACTIVE
13583859;;ACTIVE
13583958;;ACTIVE
13584030;FULL;ACTIVE
13584085;FULL;ACTIVE
13584115;;ACTIVE
13584290;FULL;ACTIVE
13584696;FULL;ACTIVE
13584788;FULL;ACTIVE
13585242;;ACTIVE
13585297;;ACTIVE
13585464;FULL;ACTIVE
13585525;;ACTIVE
13585778;FULL;ACTIVE
13585860;FULL;ACTIVE
13585891;NOTIDENTIFIED;ACTIVE
13586140;NOTIDENTIFIED;ACTIVE
13586638;FULL;ACTIVE
13586768;;ACTIVE
13586782;FULL;ACTIVE
13586829;FULL;ACTIVE
13586850;NOTIDENTIFIED;ACTIVE
13586935;;ACTIVE
13586973;FULL;ACTIVE
13587109;NOTIDENTIFIED;ACTIVE
13587154;NOTIDENTIFIED;ACTIVE
13587208;;ACTIVE
13587277;;ACTIVE
13587284;FULL;ACTIVE
13587413;LIMITED;ACTIVE
13587451;;ACTIVE
13587581;FULL;ACTIVE
13587635;NOTIDENTIFIED;ACTIVE
13587758;NOTIDENTIFIED;ACTIVE
13587819;FULL;ACTIVE
13587857;;ACTIVE
13587901;FULL;ACTIVE
13587925;FULL;ACTIVE
13587932;FULL;ACTIVE
13587956;FULL;ACTIVE
13588014;FULL;ACTIVE
13588045;FULL;ACTIVE
13588083;FULL;ACTIVE
13588106;FULL;ACTIVE
13588182;FULL;ACTIVE
13588212;;ACTIVE
13588304;FULL;ACTIVE
13588373;FULL;ACTIVE
13588403;FULL;ACTIVE
13588427;;ACTIVE
13588526;FULL;ACTIVE
13588533;FULL;ACTIVE
13588564;;ACTIVE
13588571;;ACTIVE
13588588;FULL;ACTIVE
13588601;FULL;ACTIVE
13588656;;ACTIVE
13588717;FULL;ACTIVE
13588762;FULL;ACTIVE
13588786;;ACTIVE
13588854;FULL;ACTIVE
13588861;FULL;ACTIVE
13588908;;ACTIVE
13588946;FULL;ACTIVE
13588977;;ACTIVE
13589080;;ACTIVE
13589097;FULL;ACTIVE
13589127;FULL;ACTIVE
13589158;LIMITED;ACTIVE
13589165;;ACTIVE
13589271;;ACTIVE
13589295;FULL;ACTIVE
13589318;NOTIDENTIFIED;ACTIVE
13589370;FULL;ACTIVE
13589509;FULL;ACTIVE
13589585;FULL;ACTIVE
13589684;FULL;ACTIVE
13589707;;ACTIVE
13589714;;ACTIVE
13589721;;ACTIVE
13589738;FULL;ACTIVE
